customer_id,account_age_days,subscription_tier,monthly_revenue,logins_per_month,feature_usage_depth,support_tickets,avg_ticket_resolution_days,nps_score,payment_delays,contract_length_months,team_size,api_calls_per_month,days_since_last_login,churned,snapshot_dat
CUST_002520,430,Enterprise,603.0766212647973,25,0.24199797585021562,5,3.9071053921317644,9,0,1,7,1613,11,0,2025-12-24
CUST_002521,52,Starter,55.48430070260335,11,0.308990038449761,3,3.180134393872133,4,0,12,5,459,4,0,2025-12-24
CUST_002522,129,Starter,48.61561184116964,17,0.12351929194490648,2,0.8331098623217813,7,0,1,6,4396,8,0,2025-12-24
CUST_002523,162,Professional,133.67825863460018,13,0.16050741184281467,3,10.242181675722744,9,0,1,7,1764,19,0,2025-12-24
CUST_002524,595,Enterprise,459.41948942581,25,0.36002032096723824,2,0.7237622015629441,8,0,1,1,399,2,0,2025-12-24
CUST_002525,119,Starter,62.46510846916945,26,0.42642988097605333,6,2.6150246766738428,7,0,1,3,779,2,0,2025-12-24
CUST_002526,86,Enterprise,481.5842861469784,18,0.2139201149985506,3,2.342253660451958,5,0,1,2,1532,8,0,2025-12-24
CUST_002527,1152,Enterprise,635.3488641695578,21,0.43068557282529013,2,3.7357952191754946,9,1,1,8,57,13,0,2025-12-24
CUST_002528,30,Starter,57.67310047733578,20,0.3588323752781624,1,10.091497260762878,1,0,24,4,499,12,0,2025-12-24
CUST_002529,2000,Professional,156.09318409572967,17,0.08951798254675689,0,2.741359921980441,8,1,6,2,113,8,0,2025-12-24
CUST_002530,412,Professional,134.0414021083938,21,0.0917575005987338,4,1.850808441934048,9,0,1,15,268,1,0,2025-12-24
CUST_002531,643,Starter,46.85643000139664,18,0.3752755706658937,4,6.952470220986999,10,0,12,4,1842,20,0,2025-12-24
CUST_002532,127,Enterprise,421.36573278431183,23,0.4524643195124077,2,1.1646816269663616,8,0,24,16,76,23,0,2025-12-24
CUST_002533,30,Professional,216.8160904810843,18,0.3690793576074349,1,0.10719597096799423,7,0,1,4,352,14,0,2025-12-24
CUST_002534,488,Enterprise,392.27935118559054,20,0.4681856918010567,2,3.5261593068606873,4,0,12,8,68,6,0,2025-12-24
CUST_002535,655,Starter,37.692153484902455,10,0.4816385566660112,2,3.398204979467103,6,0,6,2,167,7,1,2025-12-24
CUST_002536,492,Starter,71.06139435189824,28,0.054363588479680966,0,2.2766850751738676,1,0,6,0,5973,0,0,2025-12-24
CUST_002537,56,Starter,52.964059372557955,16,0.5880158243970193,4,4.90173466145419,6,0,1,5,292,26,0,2025-12-24
CUST_002538,511,Professional,164.86364672863536,23,0.563206719768961,1,3.2335067559648616,3,0,1,3,251,21,0,2025-12-24
CUST_002539,534,Enterprise,502.6462713102529,30,0.23591936818126322,1,6.480557259790413,3,0,6,2,6,19,0,2025-12-24
CUST_002540,392,Enterprise,706.8366864502524,27,0.3780568536062138,5,3.0834275833383886,4,0,12,5,62,8,0,2025-12-24
CUST_002541,530,Professional,214.68933441373613,18,0.11325694629514195,2,6.94612710816365,8,0,6,17,79,6,0,2025-12-24
CUST_002542,682,Starter,61.85901618850259,14,0.5906321458670609,3,2.9613199106914787,5,1,1,3,3161,9,0,2025-12-24
CUST_002543,347,Professional,162.38827317362788,28,0.26902631528078647,2,2.602495381116307,8,0,12,1,254,0,0,2025-12-24
CUST_002544,33,Professional,251.32096885673002,28,0.0745297224512866,1,2.4913702473851203,9,0,12,6,21,4,0,2025-12-24
CUST_002545,244,Enterprise,847.7153390695703,19,0.21380935574327392,3,2.8570953538669612,10,0,6,1,190,2,0,2025-12-24
CUST_002546,30,Starter,34.170647149742926,16,0.21492747799823173,1,0.47919657227022183,1,0,12,4,11558,16,0,2025-12-24
CUST_002547,191,Starter,26.36212051256021,13,0.1296700196685222,0,1.8730889840171372,0,0,1,2,476,2,0,2025-12-24
CUST_002548,190,Starter,53.51084487670296,21,0.45202259271210854,2,1.8437685948126885,6,1,12,5,38,48,1,2025-12-24
CUST_002549,30,Starter,67.51010099688821,23,0.34122293071146476,3,4.362542709086845,3,1,1,7,313,13,0,2025-12-24
CUST_002550,156,Professional,195.43051639748694,17,0.23492867568944892,0,6.8050827265094815,4,1,6,6,262,0,0,2025-12-24
CUST_002551,42,Enterprise,342.0190405936006,22,0.2257832261519275,1,5.819057504302022,10,1,1,3,695,8,0,2025-12-24
CUST_002552,602,Professional,194.5707919109805,16,0.5862363282180918,3,7.349446936900557,10,2,6,1,615,2,0,2025-12-24
CUST_002553,1076,Starter,61.961845455549096,19,0.0651781204321271,0,2.5710648512045973,10,1,1,4,88,6,0,2025-12-24
CUST_002554,30,Starter,41.859363461078814,22,0.16842464384869182,3,4.88462299290878,10,0,1,5,1292,2,0,2025-12-24
CUST_002555,1132,Starter,62.145100355098435,21,0.30797125796878905,0,1.2524374440744432,10,0,1,2,7100,36,0,2025-12-24
CUST_002556,269,Starter,73.2942157047982,28,0.22785918313343434,1,6.085875605605019,3,1,6,4,10035,5,0,2025-12-24
CUST_002557,129,Starter,54.804612515408955,19,0.2603705659143028,2,8.1038677678073,0,0,12,3,66,24,0,2025-12-24
CUST_002558,30,Starter,49.441044574434144,20,0.6674944058888251,3,2.2935673544334407,6,0,24,1,482,3,0,2025-12-24
CUST_002559,253,Starter,66.58687850452563,20,0.40721569351045306,3,0.5490240548998611,7,1,1,7,110,3,0,2025-12-24
CUST_002560,577,Starter,32.87798345125539,26,0.15404210525196735,0,3.6921764203252017,6,0,6,1,30,6,0,2025-12-24
CUST_002561,448,Professional,152.26450831535388,14,0.4459926224386093,0,6.9527132735250685,10,0,1,4,158,15,0,2025-12-24
CUST_002562,30,Starter,44.66855430142029,14,0.3024971523987021,2,1.5954649797684928,4,0,6,5,4048,37,0,2025-12-24
CUST_002563,30,Starter,40.16241090371066,13,0.08838642783955082,4,4.894938698478764,4,2,1,3,62,11,0,2025-12-24
CUST_002564,188,Professional,159.83290123547624,17,0.42507020857234934,2,3.989790925560378,9,3,1,4,681,11,0,2025-12-24
CUST_002565,127,Starter,86.60936949997549,16,0.34304221944970925,2,2.3710943064338403,6,0,12,6,4076,0,0,2025-12-24
CUST_002566,96,Starter,93.43986418988582,19,0.03469008049478193,3,3.133096357882298,6,0,24,14,432,1,0,2025-12-24
CUST_002567,120,Enterprise,446.94424366166265,15,0.29392100673696514,2,3.7481482373482566,8,0,24,9,222,0,0,2025-12-24
CUST_002568,593,Starter,51.83437899496731,21,0.3037741520240855,3,5.047428272991218,9,0,1,1,4902,7,0,2025-12-24
CUST_002569,966,Enterprise,471.8235769904314,19,0.15067900756723382,1,4.802775804527223,10,0,1,10,65,7,0,2025-12-24
CUST_002570,189,Starter,72.14998480236312,17,0.4460487247127698,3,1.98969938673758,10,0,12,17,1165,6,0,2025-12-24
CUST_002571,863,Starter,76.11291123680094,15,0.08783034566271725,1,4.613335222594657,9,0,12,4,399,4,0,2025-12-24
CUST_002572,141,Enterprise,233.41043019655302,15,0.26101153591474036,7,3.1220293817259614,3,1,12,43,339,4,0,2025-12-24
CUST_002573,236,Enterprise,571.4016200098438,26,0.2858264041815396,0,1.6803221905840187,3,1,24,2,347,42,0,2025-12-24
CUST_002574,93,Starter,23.86357317677703,23,0.048152009421082796,2,0.20171901757381666,8,2,1,4,1734,0,0,2025-12-24
CUST_002575,373,Professional,287.9136078937639,25,0.28029544167232084,5,4.282528124927307,7,0,6,5,1005,12,0,2025-12-24
CUST_002576,1409,Enterprise,566.0372045315597,25,0.15170709801396112,2,1.3295047790726486,9,0,24,8,521,29,0,2025-12-24
CUST_002577,337,Starter,33.533009232747276,18,0.19457283426829838,1,6.60300242383363,3,0,12,11,563,9,0,2025-12-24
CUST_002578,161,Professional,187.93393060310734,30,0.01286187091260267,2,4.446288755362832,10,1,1,31,3780,16,0,2025-12-24
CUST_002579,380,Enterprise,456.65341126007627,24,0.1462539508046315,2,3.2768387990605623,0,2,6,12,276,1,0,2025-12-24
CUST_002580,47,Starter,60.50225885771631,18,0.271816495347453,0,1.9471467126238973,4,1,24,3,34,3,0,2025-12-24
CUST_002581,801,Starter,70.83825208354956,21,0.33862577201895416,0,4.498641832291249,7,0,6,5,12304,3,0,2025-12-24
CUST_002582,255,Starter,27.0358541605658,20,0.3230737553872286,0,4.47615524067751,10,1,1,6,568,13,0,2025-12-24
CUST_002583,217,Starter,86.77509001824228,20,0.24457060664631677,0,1.392155806765696,9,0,6,16,769,16,0,2025-12-24
CUST_002584,321,Professional,280.28450539104216,19,0.3479869572783899,5,2.003526411239118,8,0,12,18,1193,52,0,2025-12-24
CUST_002585,357,Professional,156.23382162044774,22,0.41566971017729454,2,7.497307972429596,9,0,1,2,3533,8,0,2025-12-24
CUST_002586,30,Professional,203.64008971811546,24,0.2575319693698316,2,5.648906281021255,5,0,6,4,29,9,0,2025-12-24
CUST_002587,418,Starter,84.21617088228632,21,0.17156666583862437,1,9.739164463365082,8,2,1,1,1950,13,0,2025-12-24
CUST_002588,101,Starter,74.65837173354966,14,0.28289804165183713,2,6.3785849499283405,9,1,1,8,331,26,0,2025-12-24
CUST_002589,456,Starter,43.265139399042084,24,0.13781052270063196,0,2.824313603945236,8,0,12,2,188,16,0,2025-12-24
CUST_002590,631,Starter,66.28679629135746,17,0.3686443524543272,3,2.3597559500388834,9,0,6,1,13412,6,0,2025-12-24
CUST_002591,594,Starter,109.94396583438277,10,0.2970034687501366,3,7.944814274585618,8,0,12,1,1486,18,0,2025-12-24
CUST_002592,293,Professional,205.2579990925606,24,0.5534048514725789,0,3.274262681525887,6,2,1,2,209,4,0,2025-12-24
CUST_002593,268,Professional,168.36758742799904,21,0.18407741743991954,0,4.471828714003502,8,1,1,4,212,3,0,2025-12-24
CUST_002594,56,Enterprise,525.8629778137099,16,0.4996816419687897,1,2.837343172085588,7,0,1,4,1117,12,0,2025-12-24
CUST_002595,545,Enterprise,536.9828143245977,20,0.37265708822129756,1,6.6778764254258585,9,0,6,2,755,13,0,2025-12-24
CUST_002596,115,Starter,39.50926521999804,13,0.26358187418296497,3,0.46404376287728943,3,0,1,3,49,10,1,2025-12-24
CUST_002597,250,Professional,222.08125339071086,24,0.08161599203937464,1,7.216423173966158,10,0,1,2,47,12,0,2025-12-24
CUST_002598,122,Starter,24.911978805449976,13,0.05751209138949489,4,0.9017402180697417,6,0,6,12,812,15,0,2025-12-24
CUST_002599,52,Starter,36.689322659826416,21,0.10917771327102284,1,4.735040166355753,6,0,12,16,602,8,0,2025-12-24
CUST_002600,362,Professional,237.91223880773987,22,0.6923832464386955,2,3.9292883466748125,9,0,1,8,5229,1,1,2025-12-24
CUST_002601,30,Professional,112.25645742288744,20,0.2548397742925954,0,1.8169282648163447,6,1,24,18,14164,11,0,2025-12-24
CUST_002602,504,Professional,245.15837959973882,20,0.3629042570376443,2,4.446963882392193,2,0,1,10,363,15,0,2025-12-24
CUST_002603,139,Professional,99.40093171471484,17,0.4363364748793245,2,8.531996066260508,9,1,12,2,28,6,1,2025-12-24
CUST_002604,30,Starter,15.373508422473698,18,0.0390609398895704,4,2.822306162957166,7,0,6,4,9597,1,0,2025-12-24
CUST_002605,261,Professional,175.05106284720574,18,0.1709638573756506,3,3.657266812951596,10,0,12,7,3,0,0,2025-12-24
CUST_002606,30,Starter,55.737276856387005,25,0.4676376016638335,1,2.7914558572503556,9,0,24,34,4,0,0,2025-12-24
CUST_002607,117,Starter,76.50527206254777,36,0.31393107782757035,1,1.492182155497321,1,0,12,5,398,5,0,2025-12-24
CUST_002608,448,Starter,51.15245526319191,12,0.19092475087970626,0,7.422080751171478,9,2,12,5,77,3,0,2025-12-24
CUST_002609,30,Starter,45.0689278484802,16,0.09120021965906097,3,3.849108776444057,5,1,12,2,451,13,1,2025-12-24
CUST_002610,667,Professional,228.9790623992402,25,0.4278606034955796,1,15.778918221841884,7,0,6,0,238,15,0,2025-12-24
CUST_002611,30,Enterprise,369.3651769298099,23,0.37618365350969224,1,1.9395615782725881,6,0,12,1,280,36,0,2025-12-24
CUST_002612,103,Professional,206.9707579673203,20,0.3827394340106731,1,4.720403910739309,9,0,24,1,1322,23,0,2025-12-24
CUST_002613,492,Professional,140.027687102232,23,0.07016284809296179,1,0.3653328412159664,9,0,1,7,482,1,0,2025-12-24
CUST_002614,138,Starter,51.651810337508266,19,0.5151446085952106,0,2.5550934247645767,6,0,1,5,1272,12,1,2025-12-24
CUST_002615,39,Starter,47.40327348301193,25,0.10077743848513025,0,9.340233689180861,5,0,1,3,1691,9,0,2025-12-24
CUST_002616,163,Enterprise,379.3598117825874,15,0.0686421835881769,4,1.9790630399312203,6,1,12,7,1766,5,0,2025-12-24
CUST_002617,115,Enterprise,524.7560954806609,28,0.07638760610317001,1,4.047456535862776,5,0,1,4,65,2,0,2025-12-24
CUST_002618,675,Professional,207.92748265798215,25,0.2791378445649764,2,1.9383184097875321,8,0,1,9,9709,18,0,2025-12-24
CUST_002619,137,Starter,73.5090802467827,22,0.5327407559976381,2,0.7281300855039112,5,0,24,1,69,15,0,2025-12-24
CUST_002620,567,Starter,17.887331938744246,20,0.4230358693083075,2,2.641869728480482,9,0,12,2,318,0,0,2025-12-24
CUST_002621,811,Starter,48.47902184605915,11,0.0462833776467785,1,4.0161480990606675,4,0,24,2,181,3,0,2025-12-24
CUST_002622,207,Starter,34.79475200593041,16,0.42762949375175974,1,1.9188192585457498,0,1,1,31,8932,11,0,2025-12-24
CUST_002623,878,Professional,243.4881029088146,19,0.31328266930323573,1,3.3495165875401334,9,1,6,0,12,21,0,2025-12-24
CUST_002624,172,Professional,237.69560325960666,12,0.3235162802899575,4,2.607710050781873,6,0,1,4,22,1,0,2025-12-24
CUST_002625,1214,Professional,225.39399225343107,23,0.3649420385304378,2,2.510630344337432,4,0,12,2,806,3,0,2025-12-24
CUST_002626,34,Professional,164.80833709652686,22,0.4002666225594571,5,3.2323484926176946,8,1,1,6,236,5,0,2025-12-24
CUST_002627,423,Starter,67.70941165880191,17,0.18402858603732963,3,2.954120420436836,9,0,24,5,1773,25,0,2025-12-24
CUST_002628,248,Starter,19.397381425133364,24,0.09982367461709638,3,3.9521207689330393,6,1,1,10,5518,0,0,2025-12-24
CUST_002629,179,Starter,15.293785928144572,21,0.23496201031474956,1,7.0610427394711985,3,1,24,1,2744,6,0,2025-12-24
CUST_002630,365,Professional,136.2064500049038,17,0.4895414220446258,2,1.4399455146349691,8,1,6,3,97,10,0,2025-12-24
CUST_002631,444,Enterprise,494.9787784509641,22,0.1340291797099575,2,2.6482772751263153,7,0,1,0,5,7,0,2025-12-24
CUST_002632,30,Enterprise,601.274660148244,23,0.738092673749436,3,1.5142470532828216,7,1,6,7,1498,1,0,2025-12-24
CUST_002633,66,Starter,10.0,14,0.2334267825138364,3,3.9931984704910604,7,0,12,4,8936,18,0,2025-12-24
CUST_002634,455,Starter,76.45485663759573,17,0.3659721137564429,1,0.6672062360012038,5,0,6,15,1609,10,0,2025-12-24
CUST_002635,400,Professional,206.5556098089217,22,0.27845606695560815,0,5.227534498334517,9,0,6,3,759,8,0,2025-12-24
CUST_002636,1234,Starter,18.644553048204497,21,0.39754950110163506,2,2.0095366833685517,8,1,1,9,73,40,0,2025-12-24
CUST_002637,522,Starter,52.01893940579162,18,0.2962280413041331,3,4.532918777704648,7,0,6,8,971,8,0,2025-12-24
CUST_002638,1099,Professional,254.626270733921,22,0.4686548488175349,0,3.2904010099998837,6,0,1,3,1490,0,0,2025-12-24
CUST_002639,442,Starter,61.98882030612518,12,0.11383243503221045,0,4.418250749922208,6,0,6,1,463,4,0,2025-12-24
CUST_002640,129,Professional,254.9536531276983,20,0.10627369169742582,2,4.756705209162092,7,0,1,2,2513,15,0,2025-12-24
CUST_002641,40,Starter,22.675067412057782,15,0.07796879059120396,2,5.6755987282676665,6,0,12,2,4088,4,1,2025-12-24
CUST_002642,555,Starter,41.71989529723191,21,0.18348330779898978,0,5.47619375891904,8,0,12,0,151,0,0,2025-12-24
CUST_002643,377,Starter,31.506155389529358,18,0.041291115720305714,0,6.35337076815568,9,0,1,3,193,0,0,2025-12-24
CUST_002644,30,Professional,285.8790102522159,21,0.22744170091674298,2,2.6684422427505714,9,1,6,9,304,6,0,2025-12-24
CUST_002645,162,Professional,231.9681421743315,15,0.3041915922808789,4,1.9124600331579555,4,0,6,3,8298,0,0,2025-12-24
CUST_002646,1146,Professional,342.35047944788204,19,0.3571914028115811,3,4.907013856964081,6,0,1,3,7869,6,0,2025-12-24
CUST_002647,253,Professional,176.61952332913862,16,0.4326433236003764,2,3.719308494069283,10,1,1,1,3278,9,0,2025-12-24
CUST_002648,206,Starter,35.50651576635391,19,0.15009517953568557,2,3.522624459988375,5,1,1,2,303,0,0,2025-12-24
CUST_002649,223,Starter,47.14346722809699,25,0.17623770186607893,2,8.282655062552154,3,0,6,15,1068,4,0,2025-12-24
CUST_002650,85,Professional,268.91786107112745,24,0.5226716909891059,1,1.6933219457489166,6,0,1,1,135,1,0,2025-12-24
CUST_002651,167,Professional,181.69401553123262,21,0.5718203584680335,2,5.983197730302637,10,0,12,0,32,2,0,2025-12-24
CUST_002652,168,Professional,206.2218798953472,15,0.16374081808955568,3,7.671575553726366,8,0,6,14,250,3,0,2025-12-24
CUST_002653,30,Professional,204.83453514434098,21,0.03554548039131275,1,4.741585111383733,8,1,12,3,2728,17,0,2025-12-24
CUST_002654,532,Professional,201.97483806010948,15,0.3928562832322523,0,5.514747707093471,5,1,6,4,695,6,0,2025-12-24
CUST_002655,196,Professional,167.3800769768761,23,0.13278293832390078,4,6.525961634345889,3,0,24,33,671,3,0,2025-12-24
CUST_002656,630,Starter,47.25417864179267,13,0.32717886177322986,1,3.6346721286324732,10,0,12,6,179,1,0,2025-12-24
CUST_002657,693,Enterprise,472.98460979729634,19,0.27928673970600565,0,2.7534256158795096,5,1,24,8,1723,7,0,2025-12-24
CUST_002658,86,Starter,49.84870680650702,22,0.15229104059566595,1,2.35893137372443,8,0,1,1,7802,6,0,2025-12-24
CUST_002659,390,Starter,68.87033636305416,22,0.1759537678333229,3,3.2127146949347396,8,1,12,15,5082,5,0,2025-12-24
CUST_002660,233,Professional,288.0314017312246,23,0.4002093917974667,1,1.0226359257819193,2,0,12,1,1951,3,0,2025-12-24
CUST_002661,774,Starter,33.191304746605866,20,0.362772689787781,1,0.5433245930500643,7,0,6,0,20,14,0,2025-12-24
CUST_002662,88,Starter,42.1601275042457,26,0.23848968912147941,2,4.778230706969448,2,0,6,7,3,9,0,2025-12-24
CUST_002663,413,Starter,33.49976203187627,19,0.15617356103478564,2,8.286631634398157,6,0,6,5,510,24,0,2025-12-24
CUST_002664,341,Professional,209.35507686111364,18,0.453895091175787,1,4.002591859454662,7,1,1,7,637,4,0,2025-12-24
CUST_002665,127,Professional,173.08252712445116,20,0.35483674894622314,2,5.038451693639489,9,0,12,1,5,7,0,2025-12-24
CUST_002666,53,Starter,54.79593667483977,22,0.32335167173417134,4,4.640549192225069,2,0,1,2,68,1,0,2025-12-24
CUST_002667,384,Starter,72.07253820889574,15,0.37166298507837014,3,6.66438239356188,10,0,24,1,11880,17,0,2025-12-24
CUST_002668,489,Professional,73.70841570976958,18,0.07918987511424588,1,3.356827092298791,1,0,1,22,884,5,0,2025-12-24
CUST_002669,138,Enterprise,573.7669834401037,14,0.38298270533294027,2,1.8801218435093097,6,0,6,1,223,23,0,2025-12-24
CUST_002670,377,Enterprise,430.9719426653182,17,0.5177809155035229,1,5.2868286643818,6,0,6,2,306,15,0,2025-12-24
CUST_002671,183,Enterprise,569.0633401976584,20,0.21862909379069892,1,1.5951487065248966,6,1,1,4,729,26,0,2025-12-24
CUST_002672,455,Starter,32.07061124499599,21,0.23080815011537154,3,2.6828208083904754,1,1,1,1,217,9,0,2025-12-24
CUST_002673,81,Enterprise,679.4391482460312,23,0.07151710238652102,4,2.231587912748671,7,0,24,2,707,10,0,2025-12-24
CUST_002674,806,Professional,245.6640309020142,23,0.42531119088774033,3,2.5962339247692094,5,0,12,0,255,1,0,2025-12-24
CUST_002675,123,Starter,61.36704297085286,16,0.21829347781669173,1,1.3350700239831217,8,0,1,2,714,0,0,2025-12-24
CUST_002676,167,Professional,239.66128589050493,26,0.20206583582571316,3,9.713399569971346,10,0,12,0,304,2,0,2025-12-24
CUST_002677,30,Starter,35.08759065655653,22,0.12730303100724724,0,1.1602521425201817,8,0,12,3,5,0,1,2025-12-24
CUST_002678,43,Starter,37.6075249062142,18,0.1745378951519009,2,1.4292230298808648,2,2,24,1,657,24,0,2025-12-24
CUST_002679,264,Professional,237.62181004087398,24,0.2785531126612195,3,3.5243400299428704,6,0,12,1,3019,4,0,2025-12-24
CUST_002680,113,Starter,34.64541714462776,14,0.40395095869920294,2,4.993825597846909,2,0,6,2,418,1,0,2025-12-24
CUST_002681,658,Starter,78.91270093316174,26,0.06459622460748528,3,8.05926187508504,6,0,1,1,138,5,0,2025-12-24
CUST_002682,30,Professional,183.8204464359484,20,0.26887086353700407,1,8.56611875509389,10,2,1,14,3377,6,0,2025-12-24
CUST_002683,173,Professional,225.0947194930311,21,0.4582614594678586,0,5.220978518349396,5,1,6,1,555,2,0,2025-12-24
CUST_002684,150,Starter,91.9849903851018,19,0.2698994609118652,3,0.7770346706092189,1,1,6,5,375,15,0,2025-12-24
CUST_002685,30,Starter,35.87553291863847,20,0.34813940093450824,2,0.9716278245488895,6,1,1,0,297,1,1,2025-12-24
CUST_002686,48,Starter,51.37523501689566,18,0.3108140290520872,3,6.278243679146701,9,2,1,3,41,17,0,2025-12-24
CUST_002687,194,Professional,252.7091582318654,18,0.34270799836455496,2,0.724220064675627,2,2,12,2,197,24,0,2025-12-24
CUST_002688,247,Starter,69.02554777753062,27,0.32218674583255624,2,3.7542493971205038,8,3,1,6,5364,1,0,2025-12-24
CUST_002689,189,Professional,183.6092344880321,28,0.31345482482547593,3,2.861962834365003,6,1,6,4,255,0,0,2025-12-24
CUST_002690,276,Starter,39.665391249562916,19,0.31816930438022967,2,0.7263947348218377,6,0,24,2,118,9,0,2025-12-24
CUST_002691,330,Starter,45.337281349098966,18,0.13355515815733615,3,11.952357986370748,9,1,6,3,774,7,0,2025-12-24
CUST_002692,30,Starter,78.95715532302728,19,0.3194694225151686,0,4.775615119118813,10,0,12,13,4692,5,0,2025-12-24
CUST_002693,227,Starter,44.41788287280107,18,0.054713014339151,2,4.068158678609909,5,1,6,1,246,4,0,2025-12-24
CUST_002694,1208,Starter,51.5623138496693,18,0.340643813749223,4,2.024991513883178,6,0,24,3,406,5,0,2025-12-24
CUST_002695,267,Starter,41.464270581531494,25,0.30997825502418774,2,2.644770001271422,1,0,1,4,1962,2,0,2025-12-24
CUST_002696,413,Professional,235.27742823979935,16,0.13505064396371677,3,6.371920521305427,6,1,6,17,1415,5,0,2025-12-24
CUST_002697,136,Starter,53.11050075167313,23,0.0351183933994597,2,4.150017055881818,5,0,1,9,715,24,0,2025-12-24
CUST_002698,542,Starter,29.93132378483542,16,0.2499999673226885,2,2.9504126630818157,8,1,12,2,32,3,0,2025-12-24
CUST_002699,541,Enterprise,354.6763828947509,22,0.24266909012760796,4,2.4759530527100804,8,0,12,1,640,18,0,2025-12-24
CUST_002700,268,Professional,100.06972167222466,16,0.13700883662404703,1,1.031636353958364,5,0,1,3,4472,1,0,2025-12-24
CUST_002701,1361,Professional,158.4339295437192,23,0.25275130337402446,1,1.7331588137779441,8,1,12,1,55,7,0,2025-12-24
CUST_002702,48,Starter,65.87891607264345,21,0.3779770153925338,2,3.9334619712259675,9,2,6,9,253,15,0,2025-12-24
CUST_002703,30,Starter,76.47521076024536,18,0.1291183052218991,1,4.383737578309959,9,0,1,21,416,2,1,2025-12-24
CUST_002704,536,Enterprise,602.8337544825777,20,0.23789408780781757,4,3.92261763959998,9,0,1,4,507,6,0,2025-12-24
CUST_002705,600,Starter,61.09264401281362,18,0.23253319787589816,0,11.104604475458911,6,0,12,5,1951,13,0,2025-12-24
CUST_002706,46,Professional,193.6736975235675,18,0.27531912537075126,1,3.639863528007533,7,1,12,11,86,1,0,2025-12-24
CUST_002707,112,Starter,65.49829109827974,21,0.5276137623278607,4,0.6315995233015091,8,0,1,3,15,10,0,2025-12-24
CUST_002708,30,Professional,214.31391115409423,17,0.19471476841125676,2,8.458642293054515,6,0,1,10,163,7,0,2025-12-24
CUST_002709,126,Professional,290.2224485993562,16,0.3539332510766011,6,0.7574753556048213,8,1,6,1,507,2,0,2025-12-24
CUST_002710,541,Professional,195.07773429116259,14,0.1671984028706633,1,6.4004258392966875,9,0,12,22,474,2,0,2025-12-24
CUST_002711,266,Professional,267.15040418680655,26,0.3447234933071704,1,8.14878707457437,1,0,12,11,1963,56,0,2025-12-24
CUST_002712,156,Starter,67.4822816363572,20,0.3702982556329377,3,1.6400562829597258,6,1,6,12,1712,6,0,2025-12-24
CUST_002713,169,Starter,64.70886572408318,14,0.15085089978209945,1,6.8355849280660115,8,0,1,13,30,14,0,2025-12-24
CUST_002714,30,Enterprise,198.276301180727,21,0.08476248057947662,1,3.1221184010536387,6,0,1,5,1061,11,0,2025-12-24
CUST_002715,130,Enterprise,639.3784342321567,19,0.1301547812198342,5,1.1767916376076684,7,0,1,5,53,8,0,2025-12-24
CUST_002716,379,Enterprise,480.87380316362703,17,0.16046663519262458,1,2.0268529746881048,7,0,1,0,29,35,0,2025-12-24
CUST_002717,1334,Starter,41.121470111302166,32,0.32203056154411247,3,10.300482918317188,9,0,1,6,2112,1,0,2025-12-24
CUST_002718,685,Starter,20.341739176441735,21,0.1110395317072072,0,5.34634068281675,7,2,6,5,1486,27,0,2025-12-24
CUST_002719,30,Enterprise,499.16192990477253,24,0.06894810251545298,3,3.698911886792744,9,1,12,4,35,8,0,2025-12-24
CUST_002720,835,Starter,50.671031936364855,24,0.28147831008909957,3,5.682275685581548,2,0,6,13,229,45,0,2025-12-24
CUST_002721,558,Enterprise,304.5497117277793,18,0.36179222864857574,3,7.681368897982532,7,0,6,1,3928,4,0,2025-12-24
CUST_002722,553,Starter,20.53439654212616,26,0.1508834446207156,3,1.9675828311810177,6,0,1,4,264,1,0,2025-12-24
CUST_002723,223,Starter,59.73238960256222,20,0.2169358837764973,1,8.59226377200182,9,1,12,2,315,2,0,2025-12-24
CUST_002724,185,Starter,67.43410262122754,20,0.42046220417977154,2,3.225502447476067,7,0,24,9,9408,4,0,2025-12-24
CUST_002725,131,Starter,53.805658198448434,15,0.31623568710498023,2,2.447912386272656,9,2,12,10,1225,14,0,2025-12-24
CUST_002726,30,Starter,73.01669299368726,14,0.24386945385326697,2,1.3471473878554858,5,2,24,19,1222,2,0,2025-12-24
CUST_002727,94,Starter,48.272300312970025,20,0.18373538079580992,2,3.1328503595431334,8,0,12,6,146,28,0,2025-12-24
CUST_002728,103,Starter,48.912974511995955,20,0.16187842620428605,1,1.7593661458197172,0,1,1,3,57,4,0,2025-12-24
CUST_002729,241,Professional,154.14859856296047,15,0.7725757939615688,4,7.176644618141692,3,0,12,11,1598,8,0,2025-12-24
CUST_002730,502,Professional,121.98790112231414,19,0.1417427577092742,3,7.622358304182324,8,1,6,4,45,0,0,2025-12-24
CUST_002731,234,Professional,292.7331066929792,14,0.33831371780998665,3,3.3770620027800753,0,1,1,2,1113,7,0,2025-12-24
CUST_002732,30,Starter,72.62598100499493,8,0.12439007172598378,1,1.372413154851033,0,2,12,2,1333,14,0,2025-12-24
CUST_002733,1155,Professional,130.37437164307607,24,0.328098057457437,1,1.238963195621918,10,0,12,2,96,10,0,2025-12-24
CUST_002734,1043,Professional,207.78759539156403,11,0.7742075903220551,1,5.259939289279589,2,0,1,55,59,10,0,2025-12-24
CUST_002735,561,Professional,194.99768444481666,19,0.709178346474535,1,5.193355141256969,5,0,6,22,497,8,1,2025-12-24
